,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.1657,1062.5,2072.6,2.9429,8.9314,2.6114,14.634,0.4,0.58857,18.243,17.714,0.24286,12.854,0.32857,2.3629,4.6314,9.7971,275.77,212.75,71.369,70.286,1543.4,1663.4,41.429,153.14,76.571,238.57,8.8571,13.143,641.14,203.14,2.2857,412.29,1.7143,133.14,204.57,87.429,599.14,281.43,503.71,15.714,165.16,2.5714,16.857,47.143,24.286,112,1.7143,6.2857,110,54.286,0.28571,120.29,1.4286,40.571,59.143,37.714,8.2857,2.5714,13.429
1.9029,1110.6,913.59,2.8543,9.2657,2.4457,6.3371,0.36286,0.43143,11.809,12.831,0.085714,7.9171,0.06,1.7943,4.26,7.3171,349.48,209.71,72.549,70.857,1618,1110.9,42.286,174,79.429,144.57,8.5714,11.143,499.71,155.14,0.57143,306.57,0.85714,109.43,178.57,70.286,620.57,277.14,497.43,16,183.43,2.2857,22,40,20.286,70,1.4286,4.8571,84.571,39.429,0.28571,72.571,0.28571,34.857,54.286,28.857,11.714,0.57143,17.429
1.8086,1102.4,1059,2.8686,5.5743,3.0543,4.7314,0.48286,0.34,10.757,12.383,0.2,6.7086,0.091429,1.9086,3.6086,7.1229,394.17,192.61,65.911,61.429,1697.1,1287.7,42.857,137.43,95.429,124.57,14,7.1429,449.14,142.57,1.4286,265.71,0.57143,116.29,157.71,63.714,614.29,248,495.14,14.571,194.57,0.57143,18.857,34.286,31.429,60.286,2,3.4286,71.714,35.143,0.28571,68,0,40.571,56.857,22.857,8.5714,2.2857,19.429
1.5943,1256.2,1064.1,2.1629,3.3943,2.8571,4.8371,0.48286,0.44,8.5571,13.64,0.29143,7.6086,0.22857,1.9143,3.3,7.2686,400.03,191.67,52.32,57.429,2088.9,1501.7,35.714,95.714,90.571,128,12.857,11.429,385.14,147.71,2,303.43,1.4286,118.29,141.71,64.857,592.29,268.57,439.43,11.143,312,2.2857,17.429,22,35.714,60.857,2.8571,2.2857,62,45.714,0.57143,69.143,0,41.143,44.571,29.714,10.571,0,10.286
1.5543,1224.1,1079.9,2.9171,2.9743,3.1514,6.5257,0.61429,0.48571,9.6257,17.586,0.23429,8.3514,0.21714,2.5086,3.6829,7.2486,655.58,185.18,54.489,59.714,1925.1,1526.6,39.714,102.57,108,164,15.714,13.429,423.43,176.57,3.4286,350.86,1.4286,156.29,157.43,62.857,666.86,277.43,442.57,14.571,252.57,3.4286,16,34.857,26,90.286,4,3.4286,80.571,45.143,1.4286,84.571,0.85714,49.429,43.143,19.143,10.571,0.57143,5.4286
1.5257,1088.1,870.33,2.7143,1.6771,2.5857,6.7086,0.52857,0.42286,10.037,19.843,0.35429,5.5343,0.031429,2.3943,5.1257,8.8029,683.55,203.89,59.823,52.857,1746.6,1110.9,37.429,64.286,90.571,165.14,14,12,462,183.71,2.5714,264,0.28571,141.14,232.86,71.714,656.86,269.43,466.57,13.143,188.86,3.1429,13.429,17.429,26.857,70.571,6.8571,5.7143,92.571,60.286,0.85714,57.143,0,47.429,73.714,31.429,14.571,0.28571,12.286
1.2629,1092.8,888.72,2.9257,0.94286,1.3086,6.5429,0.4,0.38286,6.9229,19.666,0.18286,2.48,0.16286,1.9714,4.5943,7.5686,723.43,183.42,57.337,46.571,1728.3,1055.7,38,41.143,63.429,150.86,12.571,9.4286,342.57,183.71,1.7143,166,1.1429,113.71,208.29,56.857,679.43,242,421.14,12,174.02,1.7143,15.429,8.5714,19.429,78.857,4.8571,4.2857,51.143,57.143,0,40,0,44.857,65.143,28.571,12.571,1.7143,12.571
0.91714,1055.3,713.86,3.9657,0.84857,1.2514,8.0686,0.43429,0.27429,6.9371,14.783,0.20286,2.5257,0.23429,2.72,5.6229,6.4114,628.19,193.45,53.726,34.857,1702.3,828.57,50.286,34.286,60.286,174.86,11.143,7.1429,336.86,152.29,1.7143,158.57,1.1429,148.86,263.14,56.286,698.57,282.86,376.29,7.7143,174.29,2,22,10.857,15.429,84.286,1.7143,2.5714,55.714,47.143,0.28571,38,1.1429,48.286,75.143,25.714,12.286,0,11.429
0.64286,1140.6,728.81,4.5743,1.1286,1.7429,10.42,0.59714,0.40857,7.6657,16.151,0.34286,3.2229,0.14571,2.8,5.5343,4.9057,591.86,177.85,48.886,24,3480.6,1050.9,52.571,40.857,84,228.29,15.429,12.571,402,164.86,3.7143,209.71,0.85714,146.29,253.14,44.857,649.14,250.29,400.57,4,173.74,1.1429,24.571,10,23.143,106,4.8571,2,72.857,36.571,2.2857,48.286,0.28571,61.143,75.429,16.571,9.7143,0.85714,11.429
0.67429,1228.7,941.87,4.7057,0.8,2.0857,10.014,0.86,0.30857,7.6,16.154,0.18857,4.1914,0.17143,2.6371,5.3686,6.2057,645.95,149.45,52.346,24,2310,1065.1,58.286,28.857,105.14,225.71,22.571,8,428.57,162.29,1.7143,262.29,1.1429,139.43,218.86,55.143,667.71,228,426.29,2.5714,166.86,2,24.857,6.5714,34.857,90.286,9.4286,3.1429,65.143,35.714,0.57143,54.571,0,48.857,63.714,21.714,9.1429,3.1429,18.571
